time	m_length	m_force	sc_extension	sc_force	hs_1_pCa	hs_1_length	hs_1_command_length	hs_1_slack_length	hs_1_a_length	hs_1_m_length	hs_1_force	hs_1_titin_force	hs_1_viscous_force	hs_1_extracellular_force	hs_1_inter_hs_titin_force_effect	hs_1_a_pop_1	hs_1_a_pop_2	hs_1_m_pop_1	hs_1_m_pop_2	hs_1_m_pop_3	hs_1_m_pop_4	hs_1_c_pop_1	hs_1_c_pop_2	hs_1_c_pop_3
0.019	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.516975	0.483025	0	0	1	0	0
0.02	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.510802	0.489198	0	0	1	0	0
0.021	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.490741	0.509259	0	0	1	0	0
0.022	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.49537	0.50463	0	0	1	0	0
0.023	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.49537	0.50463	0	0	1	0	0
0.024	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.469136	0.530864	0	0	1	0	0
0.025	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.473765	0.526235	0	0	1	0	0
0.026	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.481481	0.518519	0	0	1	0	0
0.027	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.479938	0.520062	0	0	1	0	0
0.028	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.493827	0.506173	0	0	1	0	0
0.029	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.512346	0.487654	0	0	1	0	0
0.03	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.516975	0.483025	0	0	1	0	0
0.031	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.533951	0.466049	0	0	1	0	0
0.032	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.540123	0.459877	0	0	1	0	0
0.033	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.521605	0.478395	0	0	1	0	0
0.034	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.520062	0.479938	0	0	1	0	0
0.035	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.501543	0.498457	0	0	1	0	0
0.036	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.483025	0.516975	0	0	1	0	0
0.037	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.462963	0.537037	0	0	1	0	0
0.038	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.490741	0.509259	0	0	1	0	0
0.039	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.484568	0.515432	0	0	1	0	0
0.04	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.479938	0.520062	0	0	1	0	0
0.041	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.493827	0.506173	0	0	1	0	0
0.042	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.493827	0.506173	0	0	1	0	0
0.043	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.507716	0.492284	0	0	1	0	0
0.044	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.521605	0.478395	0	0	1	0	0
0.045	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.50463	0.49537	0	0	1	0	0
0.046	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.523148	0.476852	0	0	1	0	0
0.047	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.503086	0.496914	0	0	1	0	0
0.048	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.512346	0.487654	0	0	1	0	0
0.049	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.50463	0.49537	0	0	1	0	0
0.05	1100.000	4357.04	0.0435704	4357.04	6.1	1099.96	1100	-nan(ind)	1015.9	809.116	4357.04	2.17265e-11	0.00642445	0	0	0.993056	0.00694444	0.510802	0.488426	0.000771605	0	1	0	0
0.051	1100.000	4281.49	0.0428149	4281.49	6.1	1099.96	1100	-nan(ind)	1015.9	809.114	4281.49	2.17268e-11	0.00755453	0	0	0.988426	0.0115741	0.513889	0.484568	0.00154321	0	1	0	0
0.052	1100.000	4532.15	0.0453215	4532.15	6.1	1099.95	1100	-nan(ind)	1015.9	809.119	4532.15	2.17257e-11	-0.0250664	0	0	0.979167	0.0208333	0.486111	0.510802	0.00231481	0.000771605	1	0	0
0.053	1100.000	4629.46	0.0462946	4629.46	6.1	1099.95	1100	-nan(ind)	1015.91	809.119	4629.46	2.17256e-11	-0.00973071	0	0	0.976852	0.0231481	0.503086	0.491512	0.00462963	0.000771605	1	0	0
0.054	1100.000	4311.89	0.0431189	4311.89	6.1	1099.96	1100	-nan(ind)	1015.9	809.115	4311.89	2.17267e-11	0.0317569	0	0	0.981481	0.0185185	0.498457	0.497685	0.00308642	0.000771605	1	0	0
0.055	1100.000	4311.74	0.0431174	4311.74	6.1	1099.96	1100	-nan(ind)	1015.9	809.115	4311.74	2.17267e-11	1.55626e-05	0	0	0.981481	0.0185185	0.5	0.496142	0.00308642	0.000771605	1	0	0
0.056	1100.000	4394.25	0.0439425	4394.25	6.1	1099.96	1100	-nan(ind)	1015.9	809.117	4394.25	2.17263e-11	-0.00825122	0	0	0.976852	0.0231481	0.484568	0.512346	0.00231481	0.000771605	1	0	0
0.057	1100.000	4458.47	0.0445847	4458.47	6.1	1099.96	1100	-nan(ind)	1015.9	809.118	4458.47	2.17261e-11	-0.00642231	0	0	0.986111	0.0138889	0.501543	0.496142	0.00154321	0.000771605	1	0	0
0.058	1100.000	4761.35	0.0476135	4761.35	6.1	1099.95	1100	-nan(ind)	1015.9	809.125	4761.35	2.17247e-11	-0.0302878	0	0	0.983796	0.0162037	0.481481	0.515432	0.00154321	0.00154321	1	0	0
0.059	1100.000	4936.44	0.0493644	4936.44	6.1	1099.95	1100	-nan(ind)	1015.91	809.128	4936.44	2.17238e-11	-0.0175087	0	0	0.979167	0.0208333	0.467593	0.527006	0.00308642	0.00231481	1	0	0
0.06	1100.000	4774.25	0.0477425	4774.25	6.1	1099.95	1100	-nan(ind)	1015.9	809.125	4774.25	2.17246e-11	0.0162185	0	0	0.983796	0.0162037	0.466049	0.529321	0.00308642	0.00154321	1	0	0
0.061	1100.000	4877.89	0.0487789	4877.89	6.1	1099.95	1100	-nan(ind)	1015.91	809.126	4877.89	2.17242e-11	-0.0103635	0	0	0.981481	0.0185185	0.470679	0.524691	0.00308642	0.00154321	1	0	0
0.062	1100.000	5317.67	0.0531767	5317.67	6.1	1099.95	1100	-nan(ind)	1015.92	809.136	5317.67	2.17222e-11	-0.0439788	0	0	0.972222	0.0277778	0.469136	0.525463	0.00308642	0.00231481	1	0	0
0.063	1100.000	5074.82	0.0507482	5074.82	6.1	1099.95	1100	-nan(ind)	1015.91	809.131	5074.82	2.17232e-11	0.0242859	0	0	0.974537	0.025463	0.458333	0.535494	0.00385802	0.00231481	1	0	0
0.064	1100.000	5004.07	0.0500407	5004.07	6.1	1099.95	1100	-nan(ind)	1015.91	809.13	5004.07	2.17235e-11	0.00707484	0	0	0.981481	0.0185185	0.462963	0.530093	0.00462963	0.00231481	1	0	0
0.065	1100.000	5238.73	0.0523873	5238.73	6.1	1099.95	1100	-nan(ind)	1015.91	809.134	5238.73	2.17226e-11	-0.0234661	0	0	0.979167	0.0208333	0.470679	0.520062	0.00617284	0.00308642	1	0	0
0.066	1100.000	5093.62	0.0509362	5093.62	6.1	1099.95	1100	-nan(ind)	1015.91	809.131	5093.62	2.17232e-11	0.0145112	0	0	0.965278	0.0347222	0.479938	0.513117	0.00385802	0.00308642	1	0	0
0.067	1100.000	4952.33	0.0495233	4952.33	6.1	1099.95	1100	-nan(ind)	1015.91	809.129	4952.33	2.17237e-11	0.0141285	0	0	0.962963	0.037037	0.489198	0.503086	0.00540123	0.00231481	1	0	0
0.068	1100.000	5101.54	0.0510154	5101.54	6.1	1099.95	1100	-nan(ind)	1015.91	809.134	5101.54	2.17228e-11	-0.0149206	0	0	0.962963	0.037037	0.490741	0.503858	0.00308642	0.00231481	1	0	0
0.069	1100.000	5323.9	0.053239	5323.9	6.1	1099.95	1100	-nan(ind)	1015.91	809.139	5323.9	2.17218e-11	-0.0222363	0	0	0.981481	0.0185185	0.481481	0.513117	0.00308642	0.00231481	1	0	0
0.07	1100.000	5323.9	0.053239	5323.9	6.1	1099.95	1100	-nan(ind)	1015.91	809.139	5323.9	2.17218e-11	3.14287e-07	0	0	0.986111	0.0138889	0.486111	0.508488	0.00308642	0.00231481	1	0	0
0.071	1100.000	5260.75	0.0526075	5260.75	6.1	1099.95	1100	-nan(ind)	1015.92	809.134	5260.75	2.17225e-11	0.00631492	0	0	0.976852	0.0231481	0.484568	0.510031	0.00231481	0.00308642	1	0	0
0.072	1100.000	5426.45	0.0542645	5426.45	6.1	1099.95	1100	-nan(ind)	1015.92	809.138	5426.45	2.17217e-11	-0.01657	0	0	0.981481	0.0185185	0.492284	0.501543	0.00308642	0.00308642	1	0	0
0.073	1100.000	5821.6	0.058216	5821.6	6.1	1099.94	1100	-nan(ind)	1015.93	809.142	5821.6	2.17205e-11	-0.0395153	0	0	0.974537	0.025463	0.479938	0.513889	0.00231481	0.00385802	1	0	0
0.074	1100.000	5688.17	0.0568817	5688.17	6.1	1099.94	1100	-nan(ind)	1015.93	809.138	5688.17	2.17212e-11	0.0133435	0	0	0.972222	0.0277778	0.459877	0.533951	0.00231481	0.00385802	1	0	0
0.075	1100.000	5608.87	0.0560887	5608.87	6.1	1099.94	1100	-nan(ind)	1015.93	809.137	5608.87	2.17215e-11	0.00792949	0	0	0.967593	0.0324074	0.476852	0.515432	0.00385802	0.00385802	1	0	0
0.076	1100.000	6056.05	0.0605605	6056.05	6.1	1099.94	1100	-nan(ind)	1015.95	809.139	6056.05	2.17205e-11	-0.0447174	0	0	0.965278	0.0347222	0.46142	0.529321	0.00462963	0.00462963	1	0	0
0.077	1100.000	6488.33	0.0648833	6488.33	6.1	1099.94	1100	-nan(ind)	1015.96	809.147	6488.33	2.17185e-11	-0.0432288	0	0	0.958333	0.0416667	0.470679	0.51929	0.00462963	0.00540123	1	0	0
0.078	1100.000	6487.05	0.0648705	6487.05	6.1	1099.94	1100	-nan(ind)	1015.95	809.15	6487.05	2.17182e-11	0.000128129	0	0	0.960648	0.0393519	0.445988	0.544753	0.00385802	0.00540123	1	0	0
0.079	1100.000	6074.05	0.0607405	6074.05	6.1	1099.94	1100	-nan(ind)	1015.94	809.145	6074.05	2.17197e-11	0.0413004	0	0	0.969907	0.0300926	0.429012	0.561728	0.00385802	0.00540123	1	0	0
0.08	1100.000	6368.69	0.0636869	6368.69	6.1	1099.94	1100	-nan(ind)	1015.95	809.144	6368.69	2.17191e-11	-0.0294641	0	0	0.969907	0.0300926	0.42284	0.569444	0.00231481	0.00540123	1	0	0
0.081	1100.000	6016.4	0.060164	6016.4	6.1	1099.94	1100	-nan(ind)	1015.94	809.147	6016.4	2.17195e-11	0.0352293	0	0	0.969907	0.0300926	0.421296	0.570216	0.00385802	0.00462963	1	0	0
0.082	1100.000	5832.43	0.0583243	5832.43	6.1	1099.94	1100	-nan(ind)	1015.93	809.145	5832.43	2.17201e-11	0.0183963	0	0	0.969907	0.0300926	0.421296	0.569444	0.00462963	0.00462963	1	0	0
0.083	1100.000	6185.03	0.0618503	6185.03	6.1	1099.94	1100	-nan(ind)	1015.94	809.149	6185.03	2.17189e-11	-0.0352597	0	0	0.965278	0.0347222	0.438272	0.549383	0.00771605	0.00462963	1	0	0
0.084	1100.000	5957.61	0.0595761	5957.61	6.1	1099.94	1100	-nan(ind)	1015.94	809.142	5957.61	2.17202e-11	0.022742	0	0	0.958333	0.0416667	0.432099	0.555556	0.00848765	0.00385802	1	0	0
0.085	1100.000	6002.82	0.0600282	6002.82	6.1	1099.94	1100	-nan(ind)	1015.95	809.134	6002.82	2.17211e-11	-0.00452079	0	0	0.960648	0.0393519	0.416667	0.572531	0.00617284	0.00462963	1	0	0
0.086	1100.000	5511.45	0.0551145	5511.45	6.1	1099.94	1100	-nan(ind)	1015.94	809.124	5511.45	2.17233e-11	0.0491365	0	0	0.965278	0.0347222	0.430556	0.560957	0.00462963	0.00385802	1	0	0
0.087	1100.000	5013.6	0.050136	5013.6	6.1	1099.95	1100	-nan(ind)	1015.92	809.118	5013.6	2.1725e-11	0.0497859	0	0	0.972222	0.0277778	0.453704	0.540123	0.00308642	0.00308642	1	0	0
0.088	1100.000	5501.57	0.0550157	5501.57	6.1	1099.94	1100	-nan(ind)	1015.94	809.125	5501.57	2.17232e-11	-0.0487978	0	0	0.967593	0.0324074	0.450617	0.542438	0.00385802	0.00308642	1	0	0
0.089	1100.000	5355.11	0.0535511	5355.11	6.1	1099.95	1100	-nan(ind)	1015.93	809.125	5355.11	2.17234e-11	0.0146463	0	0	0.972222	0.0277778	0.459877	0.534722	0.00231481	0.00308642	1	0	0
0.09	1100.000	5569.7	0.055697	5569.7	6.1	1099.94	1100	-nan(ind)	1015.93	809.131	5569.7	2.17223e-11	-0.0214592	0	0	0.972222	0.0277778	0.467593	0.527778	0.00154321	0.00308642	1	0	0
0.091	1100.000	5569.75	0.0556975	5569.75	6.1	1099.94	1100	-nan(ind)	1015.93	809.131	5569.75	2.17223e-11	-4.6555e-06	0	0	0.976852	0.0231481	0.455247	0.540123	0.00154321	0.00308642	1	0	0
0.092	1100.000	5783	0.05783	5783	6.1	1099.94	1100	-nan(ind)	1015.94	809.136	5783	2.17213e-11	-0.0213254	0	0	0.972222	0.0277778	0.447531	0.547068	0.00154321	0.00385802	1	0	0
0.093	1100.000	5766.74	0.0576674	5766.74	6.1	1099.94	1100	-nan(ind)	1015.94	809.137	5766.74	2.17212e-11	0.00162666	0	0	0.967593	0.0324074	0.425926	0.56713	0.00308642	0.00385802	1	0	0
0.094	1100.000	5748.48	0.0574848	5748.48	6.1	1099.94	1100	-nan(ind)	1015.93	809.137	5748.48	2.17212e-11	0.00182589	0	0	0.972222	0.0277778	0.441358	0.551698	0.00308642	0.00385802	1	0	0
0.095	1100.000	5843.64	0.0584364	5843.64	6.1	1099.94	1100	-nan(ind)	1015.94	809.137	5843.64	2.1721e-11	-0.00951665	0	0	0.972222	0.0277778	0.441358	0.552469	0.00231481	0.00385802	1	0	0
0.096	1100.000	6119.19	0.0611919	6119.19	6.1	1099.94	1100	-nan(ind)	1015.95	809.142	6119.19	2.17199e-11	-0.0275549	0	0	0.969907	0.0300926	0.439815	0.552469	0.00385802	0.00385802	1	0	0
0.097	1100.000	5801.57	0.0580157	5801.57	6.1	1099.94	1100	-nan(ind)	1015.94	809.138	5801.57	2.1721e-11	0.031762	0	0	0.979167	0.0208333	0.425926	0.56713	0.00308642	0.00385802	1	0	0
0.098	1100.000	5878.59	0.0587859	5878.59	6.1	1099.94	1100	-nan(ind)	1015.94	809.137	5878.59	2.1721e-11	-0.00770139	0	0	0.974537	0.025463	0.438272	0.553241	0.00385802	0.00462963	1	0	0
0.099	1100.000	6086.78	0.0608678	6086.78	6.1	1099.94	1100	-nan(ind)	1015.95	809.137	6086.78	2.17205e-11	-0.0208199	0	0	0.976852	0.0231481	0.445988	0.544753	0.00385802	0.00540123	1	0	0
0.1	1100.000	6127.59	0.0612759	6127.59	6.1	1099.94	1100	-nan(ind)	1015.95	809.136	6127.59	2.17206e-11	-0.00408012	0	0	0.974537	0.025463	0.441358	0.549383	0.00385802	0.00540123	1	0	0
0.101	1100.000	5816.01	0.0581601	5816.01	6.1	1099.94	1100	-nan(ind)	1015.94	809.136	5816.01	2.17213e-11	0.0311571	0	0	0.972222	0.0277778	0.441358	0.550154	0.00308642	0.00540123	1	0	0
0.102	1100.000	6090.21	0.0609021	6090.21	6.1	1099.94	1100	-nan(ind)	1015.95	809.137	6090.21	2.17206e-11	-0.0274193	0	0	0.969907	0.0300926	0.430556	0.5625	0.00154321	0.00540123	1	0	0
0.103	1100.000	6090.36	0.0609036	6090.36	6.1	1099.94	1100	-nan(ind)	1015.95	809.137	6090.36	2.17206e-11	-1.53957e-05	0	0	0.974537	0.025463	0.450617	0.542438	0.00154321	0.00540123	1	0	0
0.104	1100.000	6157.86	0.0615786	6157.86	6.1	1099.94	1100	-nan(ind)	1015.95	809.14	6157.86	2.17201e-11	-0.00674997	0	0	0.965278	0.0347222	0.430556	0.5625	0.00154321	0.00540123	1	0	0
0.105	1100.000	6449.31	0.0644931	6449.31	6.1	1099.94	1100	-nan(ind)	1015.96	809.145	6449.31	2.17189e-11	-0.029145	0	0	0.956019	0.0439815	0.429012	0.563272	0.00154321	0.00617284	1	0	0
0.106	1100.000	6510.36	0.0651036	6510.36	6.1	1099.93	1100	-nan(ind)	1015.96	809.145	6510.36	2.17187e-11	-0.00610509	0	0	0.974537	0.025463	0.430556	0.560185	0.00308642	0.00617284	1	0	0
0.107	1100.000	6510.32	0.0651032	6510.32	6.1	1099.93	1100	-nan(ind)	1015.96	809.145	6510.32	2.17187e-11	3.99817e-06	0	0	0.976852	0.0231481	0.427469	0.563272	0.00308642	0.00617284	1	0	0
0.108	1100.000	6304.51	0.0630451	6304.51	6.1	1099.94	1100	-nan(ind)	1015.95	809.145	6304.51	2.17192e-11	0.0205811	0	0	0.969907	0.0300926	0.438272	0.554012	0.00154321	0.00617284	1	0	0
0.109	1100.000	6327.89	0.0632789	6327.89	6.1	1099.94	1100	-nan(ind)	1015.96	809.142	6327.89	2.17195e-11	-0.00233783	0	0	0.967593	0.0324074	0.441358	0.550154	0.00231481	0.00617284	1	0	0
0.11	1100.000	6523.21	0.0652321	6523.21	6.1	1099.93	1100	-nan(ind)	1015.96	809.144	6523.21	2.17189e-11	-0.0195317	0	0	0.969907	0.0300926	0.449074	0.54321	0.000771605	0.00694444	1	0	0
0.111	1100.000	6338.91	0.0633891	6338.91	6.1	1099.94	1100	-nan(ind)	1015.96	809.142	6338.91	2.17195e-11	0.0184292	0	0	0.969907	0.0300926	0.445988	0.544753	0.00231481	0.00694444	1	0	0
0.112	1100.000	6125.69	0.0612569	6125.69	6.1	1099.94	1100	-nan(ind)	1015.95	809.14	6125.69	2.17202e-11	0.0213227	0	0	0.960648	0.0393519	0.447531	0.54321	0.00308642	0.00617284	1	0	0
0.113	1100.000	6359.77	0.0635977	6359.77	6.1	1099.94	1100	-nan(ind)	1015.96	809.143	6359.77	2.17193e-11	-0.0234087	0	0	0.965278	0.0347222	0.467593	0.524691	0.00154321	0.00617284	1	0	0
0.114	1100.000	6751.79	0.0675179	6751.79	6.1	1099.93	1100	-nan(ind)	1015.97	809.147	6751.79	2.17181e-11	-0.0392018	0	0	0.976852	0.0231481	0.462963	0.529321	0.000771605	0.00694444	1	0	0
0.115	1100.000	6688.25	0.0668825	6688.25	6.1	1099.93	1100	-nan(ind)	1015.97	809.146	6688.25	2.17184e-11	0.00635384	0	0	0.969907	0.0300926	0.45679	0.534722	0.00231481	0.00617284	1	0	0
0.116	1100.000	6852.66	0.0685266	6852.66	6.1	1099.93	1100	-nan(ind)	1015.97	809.15	6852.66	2.17175e-11	-0.0164404	0	0	0.965278	0.0347222	0.459877	0.530864	0.00308642	0.00617284	1	0	0
0.117	1100.000	6529.59	0.0652959	6529.59	6.1	1099.93	1100	-nan(ind)	1015.96	809.146	6529.59	2.17186e-11	0.0323062	0	0	0.956019	0.0439815	0.45679	0.532407	0.00540123	0.00540123	1	0	0
0.118	1100.000	6518.19	0.0651819	6518.19	6.1	1099.93	1100	-nan(ind)	1015.96	809.146	6518.19	2.17187e-11	0.0011408	0	0	0.962963	0.037037	0.441358	0.548611	0.00462963	0.00540123	1	0	0
0.119	1100.000	6014.78	0.0601478	6014.78	6.1	1099.94	1100	-nan(ind)	1015.94	809.141	6014.78	2.17202e-11	0.0503406	0	0	0.958333	0.0416667	0.42284	0.56713	0.00462963	0.00540123	1	0	0
0.12	1100.000	6426.77	0.0642677	6426.77	6.1	1099.94	1100	-nan(ind)	1015.96	809.145	6426.77	2.1719e-11	-0.041199	0	0	0.94213	0.0578704	0.415123	0.573302	0.00540123	0.00617284	1	0	0
0.121	1100.000	6883.13	0.0688313	6883.13	6.1	1099.93	1100	-nan(ind)	1015.97	809.149	6883.13	2.17176e-11	-0.0456358	0	0	0.953704	0.0462963	0.421296	0.56713	0.00462963	0.00694444	1	0	0
0.122	1100.000	6676.82	0.0667682	6676.82	6.1	1099.93	1100	-nan(ind)	1015.97	809.146	6676.82	2.17184e-11	0.0206311	0	0	0.953704	0.0462963	0.415123	0.574846	0.00308642	0.00694444	1	0	0
0.123	1100.000	7056.64	0.0705664	7056.64	6.1	1099.93	1100	-nan(ind)	1015.98	809.149	7056.64	2.17173e-11	-0.0379823	0	0	0.949074	0.0509259	0.421296	0.565586	0.00462963	0.00848765	1	0	0
0.124	1100.000	7100.38	0.0710038	7100.38	6.1	1099.93	1100	-nan(ind)	1015.98	809.152	7100.38	2.17168e-11	-0.00437372	0	0	0.956019	0.0439815	0.42284	0.560185	0.00848765	0.00848765	1	0	0
